Game Number,Current Step,Result Step,Cost,RTP,Game Crush Point,Redistributed Crush Point
724,3,11,6.86,120.97,24,N/A
724,12,20,38.70,120.97,24,N/A
726,3,15,6.86,261.08,15,20
726,17,24,101.24,99.81,20,25
727,0,4,3.85,56.05,4,5
728,0,7,3.85,99.81,5,17
728,13,22,46.91,146.62,17,30
729,0,8,3.85,120.97,7,13
730,0,7,3.85,99.81,8,N/A
731,0,10,3.85,177.72,1,12
732,0,8,3.85,120.97,16,N/A
732,9,16,21.74,99.81,16,17
736,3,13,6.86,177.72,13,19
736,14,22,56.86,120.97,19,31
737,0,8,3.85,120.97,1,10
738,0,8,3.85,120.97,6,13
738,11,17,31.93,82.35,13,21
739,0,9,3.85,146.62,2,16
741,0,8,3.85,120.97,5,13
741,10,18,26.35,120.97,13,31
741,19,23,148.73,56.05,31,N/A
742,0,7,3.85,99.81,20,N/A
742,13,19,46.91,82.35,20,N/A
743,0,6,3.85,82.35,7,N/A
748,0,10,3.85,177.72,2,14
748,13,21,46.91,120.97,14,41
749,10,14,26.35,56.05,17,N/A
751,0,8,3.85,120.97,8,12
751,9,13,21.74,56.05,12,17
752,0,8,3.85,120.97,13,N/A
753,0,9,3.85,146.62,1,11
754,6,16,12.21,177.72,10,17
755,0,11,3.85,215.40,10,13
756,2,11,5.66,146.62,5,14
756,13,20,46.91,99.81,14,21
759,0,8,3.85,120.97,4,14
761,0,5,3.85,67.94,14,N/A
763,0,6,3.85,82.35,2,7
764,0,10,3.85,177.72,7,11
765,0,8,3.85,120.97,1,11
768,0,8,3.85,120.97,13,N/A
769,9,16,21.74,99.81,13,18
770,0,13,3.85,316.44,2,17
770,14,22,56.86,120.97,17,23
771,0,7,3.85,99.81,1,10
772,0,9,3.85,146.62,3,15
775,3,10,6.86,99.81,7,13
776,2,15,5.66,316.44,4,16
777,6,14,12.21,120.97,13,17
778,0,10,3.85,177.72,1,11
782,1,9,4.67,120.97,10,N/A
783,0,5,3.85,67.94,1,7
784,0,8,3.85,120.97,5,12
784,9,16,21.74,99.81,12,32
784,17,25,101.24,120.97,32,N/A
785,0,8,3.85,120.97,2,12
786,0,8,3.85,120.97,2,12
787,0,6,3.85,82.35,16,N/A
788,0,8,3.85,120.97,4,13
789,0,7,3.85,99.81,8,N/A
791,0,7,3.85,99.81,8,N/A
792,0,7,3.85,99.81,2,13
792,8,17,17.93,146.62,13,21
792,18,25,122.71,99.81,21,26
794,0,3,3.85,46.25,2,7
794,6,14,12.21,120.97,7,33
795,0,7,3.85,99.81,2,13
796,0,8,3.85,120.97,11,N/A
798,0,10,3.85,177.72,12,N/A
799,0,6,3.85,82.35,1,8
800,0,6,3.85,82.35,4,10
801,0,10,3.85,177.72,6,16
802,0,7,3.85,99.81,4,17
802,13,17,46.91,56.05,17,18
803,0,10,3.85,177.72,6,15
804,1,9,4.67,120.97,4,16
804,10,20,26.35,177.72,16,24
805,0,8,3.85,120.97,1,14
805,9,16,21.74,99.81,14,25
805,18,26,122.71,120.97,25,34
806,0,5,3.85,67.94,5,9
807,0,6,3.85,82.35,15,N/A
808,0,8,3.85,120.97,10,N/A
809,0,7,3.85,99.81,4,11
809,8,21,17.93,316.44,11,29
810,0,8,3.85,120.97,5,17
811,0,10,3.85,177.72,8,12
811,11,19,31.93,120.97,12,22
812,0,6,3.85,82.35,8,N/A
812,7,10,14.80,46.25,8,17
812,11,19,31.93,120.97,17,21
813,6,13,12.21,99.81,22,N/A
815,0,8,3.85,120.97,2,26
815,11,17,31.93,82.35,26,N/A
816,0,8,3.85,120.97,4,12
819,0,8,3.85,120.97,8,13
820,1,9,4.67,120.97,3,20
820,11,18,31.93,99.81,20,N/A
821,1,11,4.67,177.72,7,21
821,15,18,68.92,46.25,21,N/A
822,0,8,3.85,120.97,1,11
823,0,8,3.85,120.97,2,15
823,12,21,38.70,146.62,15,26
827,0,10,3.85,177.72,3,12
828,10,17,26.35,99.81,12,21
829,0,4,3.85,56.05,2,8
830,2,8,5.66,82.35,37,N/A
830,10,18,26.35,120.97,37,N/A
830,19,26,148.73,99.81,37,N/A
833,0,13,3.85,316.44,1,15
834,2,8,5.66,82.35,5,11
836,0,8,3.85,120.97,5,10
838,0,3,3.85,46.25,1,8
839,3,7,6.86,56.05,8,N/A
841,0,9,3.85,146.62,5,11
843,0,8,3.85,120.97,5,13
844,0,8,3.85,120.97,9,N/A
845,0,3,3.85,46.25,5,N/A
846,0,8,3.85,120.97,1,16
847,0,9,3.85,146.62,2,10
848,0,5,3.85,67.94,2,11
849,0,3,3.85,46.25,7,N/A
850,3,6,6.86,46.25,18,N/A
850,12,18,38.70,82.35,18,20
854,0,8,3.85,120.97,4,24
854,9,14,21.74,67.94,24,N/A
854,15,19,68.92,56.05,24,N/A
855,0,4,3.85,56.05,2,7
855,6,15,12.21,146.62,7,16
856,0,10,3.85,177.72,6,13
857,0,9,3.85,146.62,1,20
857,10,18,26.35,120.97,20,N/A
857,19,27,148.73,120.97,20,47
858,3,15,6.86,261.08,6,21
858,18,26,122.71,120.97,21,27
859,0,7,3.85,99.81,2,13
860,1,9,4.67,120.97,3,12
860,11,18,31.93,99.81,12,21
861,10,16,26.35,82.35,17,N/A
863,0,10,3.85,177.72,7,18
863,11,23,31.93,261.08,18,24
864,0,8,3.85,120.97,3,10
865,0,8,3.85,120.97,2,19
865,11,16,31.93,67.94,19,N/A
866,3,11,6.86,120.97,5,19
866,14,23,56.86,146.62,19,25
867,1,6,4.67,67.94,2,11
867,8,17,17.93,146.62,11,21
867,18,24,122.71,82.35,21,36
869,0,7,3.85,99.81,10,N/A
870,0,5,3.85,67.94,2,11
871,0,10,3.85,177.72,7,13
871,11,14,31.93,46.25,13,27
871,15,23,68.92,120.97,27,N/A
874,0,8,3.85,120.97,5,12
875,0,8,3.85,120.97,6,9
876,10,14,26.35,56.05,20,N/A
879,0,5,3.85,67.94,4,7
880,1,5,4.67,56.05,5,8
880,6,15,12.21,146.62,8,19
884,0,5,3.85,67.94,3,9
886,0,13,3.85,316.44,1,18
886,16,24,83.53,120.97,18,31
887,0,6,3.85,82.35,4,7
889,10,16,26.35,82.35,13,19
890,0,7,3.85,99.81,8,N/A
891,3,6,6.86,46.25,9,N/A
891,8,16,17.93,120.97,9,20
892,0,11,3.85,215.40,5,12
894,0,9,3.85,146.62,2,14
897,0,3,3.85,46.25,11,N/A
897,9,16,21.74,99.81,11,17
898,0,5,3.85,67.94,1,6
899,0,8,3.85,120.97,10,N/A
900,0,7,3.85,99.81,2,9
901,0,3,3.85,46.25,2,21
901,4,9,8.31,67.94,21,N/A
901,10,16,26.35,82.35,21,N/A
901,17,25,101.24,120.97,21,36
904,1,7,4.67,82.35,4,8
905,0,13,3.85,316.44,3,20
908,0,10,3.85,177.72,9,12
909,0,6,3.85,82.35,1,11
909,7,16,14.80,146.62,11,18
909,17,23,101.24,82.35,18,27
910,0,4,3.85,56.05,3,14
910,10,14,26.35,56.05,14,26
911,15,22,68.92,99.81,32,N/A
912,0,11,3.85,215.40,1,18
913,0,8,3.85,120.97,11,N/A
914,0,7,3.85,99.81,4,24
915,0,3,3.85,46.25,1,16
916,0,7,3.85,99.81,1,20
916,13,21,46.91,120.97,20,25
917,1,4,4.67,46.25,7,N/A
917,5,12,10.07,99.81,7,16
917,14,26,56.86,261.08,16,40
921,0,8,3.85,120.97,9,N/A
924,0,6,3.85,82.35,1,7
925,0,9,3.85,146.62,9,13
925,10,17,26.35,99.81,13,21
928,0,7,3.85,99.81,6,18
928,13,21,46.91,120.97,18,41
929,0,10,3.85,177.72,16,N/A
929,13,21,46.91,120.97,16,23
932,0,9,3.85,146.62,33,N/A
933,0,10,3.85,177.72,3,13
935,3,12,6.86,146.62,18,N/A
935,13,22,46.91,146.62,18,25
940,0,8,3.85,120.97,9,N/A
941,1,14,4.67,316.44,2,15
942,3,11,6.86,120.97,10,15
942,13,18,46.91,67.94,15,20
942,19,26,148.73,99.81,20,32
943,2,10,5.66,120.97,11,N/A
945,0,6,3.85,82.35,5,11
945,8,12,17.93,56.05,11,17
945,15,23,68.92,120.97,17,26
946,1,49,4.67,265191.25,3,50
949,0,9,3.85,146.62,13,N/A
949,11,19,31.93,120.97,13,20
950,0,8,3.85,120.97,13,N/A
950,11,17,31.93,82.35,13,34
951,0,8,3.85,120.97,7,13
951,9,17,21.74,120.97,13,19
953,0,5,3.85,67.94,4,9
953,6,16,12.21,177.72,9,18
953,17,30,101.24,316.44,18,34
956,0,7,3.85,99.81,1,13
956,8,16,17.93,120.97,13,17
957,0,8,3.85,120.97,8,10
958,1,8,4.67,99.81,11,N/A
959,0,7,3.85,99.81,5,9
961,0,5,3.85,67.94,4,9
964,0,8,3.85,120.97,9,N/A
965,1,9,4.67,120.97,2,16
965,10,18,26.35,120.97,16,26
965,19,25,148.73,82.35,26,N/A
966,0,8,3.85,120.97,2,18
969,0,8,3.85,120.97,2,17
971,0,10,3.85,177.72,13,N/A
972,0,6,3.85,82.35,2,11
973,0,8,3.85,120.97,6,15
973,11,16,31.93,67.94,15,23
974,3,6,6.86,46.25,9,N/A
976,0,12,3.85,261.08,7,20
976,13,22,46.91,146.62,20,24
978,3,11,6.86,120.97,15,N/A
978,14,21,56.86,99.81,15,29
981,0,10,3.85,177.72,5,12
983,0,10,3.85,177.72,2,13
987,0,6,3.85,82.35,5,19
987,9,15,21.74,82.35,19,N/A
990,0,4,3.85,56.05,3,5
993,0,4,3.85,56.05,6,N/A
994,0,5,3.85,67.94,4,8
994,6,19,12.21,316.44,8,25
996,0,3,3.85,46.25,9,N/A
997,0,7,3.85,99.81,4,14
997,13,16,46.91,46.25,14,17
999,0,7,3.85,99.81,3,8
1001,0,8,3.85,120.97,3,9
1002,0,13,3.85,316.44,4,22
1002,19,22,148.73,46.25,22,40
1003,0,3,3.85,46.25,8,N/A
1003,4,10,8.31,82.35,8,14
1004,0,7,3.85,99.81,1,8
1005,0,6,3.85,82.35,3,7
1006,0,10,3.85,177.72,2,15
1007,0,3,3.85,46.25,2,6
1009,0,10,3.85,177.72,2,11
1010,0,8,3.85,120.97,12,N/A
1010,11,17,31.93,82.35,12,19
1011,3,8,6.86,67.94,4,13
1011,11,14,31.93,46.25,13,19
1012,0,8,3.85,120.97,1,19
1012,14,21,56.86,99.81,19,36
1014,1,8,4.67,99.81,2,10
1015,0,8,3.85,120.97,1,9
1018,0,8,3.85,120.97,15,N/A
1020,0,4,3.85,56.05,3,9
1020,7,15,14.80,120.97,9,16
1021,0,6,3.85,82.35,2,8
1022,0,12,3.85,261.08,6,18
1023,0,3,3.85,46.25,1,17
1023,13,19,46.91,82.35,17,23
1025,0,4,3.85,56.05,3,5
1026,0,6,3.85,82.35,16,N/A
1026,8,12,17.93,56.05,16,N/A
1026,15,25,68.92,177.72,16,27
1028,0,5,3.85,67.94,3,8
1029,2,9,5.66,99.81,10,N/A
1031,2,12,5.66,177.72,7,15
1031,14,22,56.86,120.97,15,24
1033,1,7,4.67,82.35,6,12
1033,9,15,21.74,82.35,12,16
1034,0,7,3.85,99.81,6,12
1035,0,6,3.85,82.35,5,8
1036,0,8,3.85,120.97,3,11
1040,0,8,3.85,120.97,3,14
1041,0,5,3.85,67.94,4,23
1042,0,10,3.85,177.72,14,N/A
1043,0,7,3.85,99.81,6,8
1044,0,5,3.85,67.94,2,17
1044,8,14,17.93,82.35,17,N/A
1044,15,21,68.92,82.35,17,22
1045,6,10,12.21,56.05,9,11
1046,0,3,3.85,46.25,6,N/A
1048,0,7,3.85,99.81,3,20
1048,8,16,17.93,120.97,20,N/A
1048,19,27,148.73,120.97,20,30
1049,3,12,6.86,146.62,8,16
1050,0,8,3.85,120.97,2,11
1050,9,17,21.74,120.97,11,18
1051,0,8,3.85,120.97,1,9
1053,3,13,6.86,177.72,14,N/A
1054,0,7,3.85,99.81,1,23
1056,0,8,3.85,120.97,4,10
1056,9,12,21.74,46.25,10,13
1057,0,4,3.85,56.05,1,11
1057,6,14,12.21,120.97,11,19
1057,17,21,101.24,56.05,19,27
1058,10,18,26.35,120.97,11,24
1059,10,22,26.35,261.08,21,27
1060,3,12,6.86,146.62,10,25
1062,0,4,3.85,56.05,30,N/A
1062,7,15,14.80,120.97,30,N/A
1062,17,24,101.24,99.81,30,N/A
1063,0,8,3.85,120.97,5,9
1065,1,8,4.67,99.81,5,11
1065,9,13,21.74,56.05,11,21
1065,15,20,68.92,67.94,21,N/A
1066,3,11,6.86,120.97,6,27
1066,14,22,56.86,120.97,27,N/A
1067,0,9,3.85,146.62,3,12
1068,0,7,3.85,99.81,3,9
1069,3,11,6.86,120.97,8,17
1069,13,21,46.91,120.97,17,27
1070,0,3,3.85,46.25,2,6
1072,0,9,3.85,146.62,3,18
1072,15,50,68.92,21765.84,18,51
1073,0,8,3.85,120.97,2,19
1073,11,18,31.93,99.81,19,N/A
1074,6,12,12.21,82.35,8,14
1075,9,17,21.74,120.97,11,20
1077,0,4,3.85,56.05,3,12
1077,5,8,10.07,46.25,12,N/A
1078,6,16,12.21,177.72,11,23
1080,0,8,3.85,120.97,2,11
1080,9,19,21.74,177.72,11,30
1082,0,5,3.85,67.94,2,21
1083,0,4,3.85,56.05,11,N/A
1083,6,10,12.21,56.05,11,N/A
1084,0,5,3.85,67.94,1,7
1085,9,15,21.74,82.35,12,16
1086,0,8,3.85,120.97,16,N/A
1086,9,12,21.74,46.25,16,N/A
1086,13,21,46.91,120.97,16,22
1087,0,7,3.85,99.81,5,18
1087,8,16,17.93,120.97,18,N/A
1087,17,20,101.24,46.25,18,22
1088,0,5,3.85,67.94,2,6
1091,1,9,4.67,120.97,5,22
1091,10,17,26.35,99.81,22,N/A
1093,0,8,3.85,120.97,5,9
1094,0,6,3.85,82.35,17,N/A
1095,0,9,3.85,146.62,7,10
1096,0,7,3.85,99.81,5,9
1097,0,6,3.85,82.35,3,12
1097,9,13,21.74,56.05,12,30
1097,14,21,56.86,99.81,30,N/A
1099,0,7,3.85,99.81,1,10
1100,0,8,3.85,120.97,9,N/A
1101,0,5,3.85,67.94,7,N/A
1102,3,6,6.86,46.25,12,N/A
1102,9,17,21.74,120.97,12,23
1103,0,43,3.85,101379.48,4,46
1104,0,5,3.85,67.94,15,N/A
1104,8,15,17.93,99.81,15,17
1106,0,6,3.85,82.35,16,N/A
1107,0,9,3.85,146.62,3,14
1107,10,15,26.35,67.94,14,16
1108,1,7,4.67,82.35,6,16
1108,8,13,17.93,67.94,16,N/A
1108,14,24,56.86,177.72,16,26
1110,3,6,6.86,46.25,8,N/A
1111,0,8,3.85,120.97,16,N/A
1111,11,21,31.93,177.72,16,26
1114,3,8,6.86,67.94,5,12
1115,0,7,3.85,99.81,8,N/A
1116,2,14,5.66,261.08,4,15
1118,0,10,3.85,177.72,1,22
1119,0,8,3.85,120.97,3,10
1120,0,4,3.85,56.05,3,8
1121,0,6,3.85,82.35,1,8
1122,0,7,3.85,99.81,2,10
1123,0,3,3.85,46.25,2,4
1125,1,10,4.67,146.62,3,12
1126,0,4,3.85,56.05,1,7
1127,3,11,6.86,120.97,6,15
1127,14,24,56.86,177.72,15,30
1128,0,8,3.85,120.97,1,10
1129,0,5,3.85,67.94,12,N/A
1129,6,14,12.21,120.97,12,18
1129,16,21,83.53,67.94,18,27
1130,3,11,6.86,120.97,11,22
1130,14,21,56.86,99.81,22,N/A
1131,1,8,4.67,99.81,4,21
1131,13,25,46.91,261.08,21,30
1132,0,4,3.85,56.05,1,7
1132,6,14,12.21,120.97,7,15
1133,1,9,4.67,120.97,5,14
1133,10,15,26.35,67.94,14,24
1133,17,23,101.24,82.35,24,N/A
1135,0,8,3.85,120.97,23,N/A
1135,14,22,56.86,120.97,23,N/A
1137,9,18,21.74,146.62,10,28
1138,0,6,3.85,82.35,8,N/A
1140,0,8,3.85,120.97,2,10
1140,9,17,21.74,120.97,10,18
1141,0,8,3.85,120.97,8,9
1142,0,7,3.85,99.81,5,11
1142,10,19,26.35,146.62,11,28
1143,0,8,3.85,120.97,20,N/A
1143,9,17,21.74,120.97,20,N/A
1143,18,24,122.71,82.35,20,25
1145,0,3,3.85,46.25,7,N/A
1146,0,7,3.85,99.81,1,8
1147,9,19,21.74,177.72,21,N/A
1148,3,12,6.86,146.62,18,N/A
1149,2,8,5.66,82.35,5,18
1149,9,17,21.74,120.97,18,N/A
1150,0,8,3.85,120.97,9,N/A
1151,0,10,3.85,177.72,10,16
1151,12,22,38.70,177.72,16,29
1152,3,13,6.86,177.72,5,16
1153,0,48,3.85,265191.25,4,49
1154,0,3,3.85,46.25,13,N/A
1154,12,18,38.70,82.35,13,30
1155,0,8,3.85,120.97,5,10
1156,0,8,3.85,120.97,14,N/A
1157,3,13,6.86,177.72,15,N/A
1159,0,3,3.85,46.25,9,N/A
1160,0,8,3.85,120.97,7,10
1162,0,8,3.85,120.97,39,N/A
1163,0,5,3.85,67.94,2,10
1164,0,8,3.85,120.97,3,12
1165,0,4,3.85,56.05,7,N/A
1167,0,8,3.85,120.97,1,9
1168,0,9,3.85,146.62,3,10
1170,0,8,3.85,120.97,3,15
1170,9,17,21.74,120.97,15,20
1170,19,26,148.73,99.81,20,32
1171,0,8,3.85,120.97,2,10
1173,3,13,6.86,177.72,7,15
1174,0,9,3.85,146.62,5,14
1175,1,9,4.67,120.97,2,10
1176,6,9,12.21,46.25,8,19
1176,15,20,68.92,67.94,19,26
1178,6,16,12.21,177.72,19,N/A
1179,0,7,3.85,99.81,1,9
1180,0,6,3.85,82.35,7,N/A
1181,0,8,3.85,120.97,8,10
1181,9,21,21.74,261.08,10,27
1186,0,7,3.85,99.81,9,N/A
1187,3,10,6.86,99.81,11,N/A
1188,0,3,3.85,46.25,1,8
1188,5,11,10.07,82.35,8,12
1189,0,9,3.85,146.62,6,13
1189,11,18,31.93,99.81,13,19
1190,0,10,3.85,177.72,8,12
1196,0,7,3.85,99.81,3,11
1196,10,15,26.35,67.94,11,16
1197,0,7,3.85,99.81,8,N/A
1198,0,5,3.85,67.94,4,10
1200,0,5,3.85,67.94,1,7
1201,0,6,3.85,82.35,1,14
1201,9,20,21.74,215.40,14,29
1205,3,11,6.86,120.97,7,23
1206,0,9,3.85,146.62,11,N/A
1211,0,5,3.85,67.94,4,8
1212,0,4,3.85,56.05,11,N/A
1212,5,12,10.07,99.81,11,14
1215,0,6,3.85,82.35,4,12
1215,9,17,21.74,120.97,12,26
1216,1,7,4.67,82.35,2,8
1218,0,9,3.85,146.62,2,10
1219,0,10,3.85,177.72,8,14
1219,13,22,46.91,146.62,14,24
1220,3,10,6.86,99.81,7,14
1220,11,19,31.93,120.97,14,21
1221,0,8,3.85,120.97,6,9
1222,1,49,4.67,265191.25,2,50
1223,3,14,6.86,215.40,7,21
1223,17,23,101.24,82.35,21,35
1224,3,10,6.86,99.81,9,13
1226,6,13,12.21,99.81,10,20
1226,16,21,83.53,67.94,20,22
1227,0,7,3.85,99.81,4,20
1227,13,21,46.91,120.97,20,26
1228,0,9,3.85,146.62,1,10
1230,0,9,3.85,146.62,9,17
1231,3,14,6.86,215.40,7,17
1232,0,8,3.85,120.97,3,10
1234,4,11,8.31,99.81,5,18
1234,13,16,46.91,46.25,18,N/A
1234,17,23,101.24,82.35,18,25
1236,0,8,3.85,120.97,4,11
1237,0,7,3.85,99.81,1,9
1239,0,7,3.85,99.81,3,10
1240,0,9,3.85,146.62,6,12
1242,0,8,3.85,120.97,1,18
1243,0,6,3.85,82.35,6,14
1245,1,7,4.67,82.35,4,12
1245,9,13,21.74,56.05,12,27
1245,17,24,101.24,99.81,27,N/A
1246,0,8,3.85,120.97,3,11
1247,0,8,3.85,120.97,3,11
1248,1,9,4.67,120.97,4,10
1249,0,6,3.85,82.35,3,12
1249,9,17,21.74,120.97,12,18
1250,0,8,3.85,120.97,7,16
1250,13,21,46.91,120.97,16,28
1251,0,9,3.85,146.62,2,15
1251,10,14,26.35,56.05,15,N/A
1252,0,10,3.85,177.72,2,11
1253,0,5,3.85,67.94,9,N/A
1254,0,10,3.85,177.72,7,16
1256,4,10,8.31,82.35,6,12
1257,0,8,3.85,120.97,4,9
1258,1,8,4.67,99.81,2,9
1261,0,6,3.85,82.35,2,13
1261,7,13,14.80,82.35,13,20
1261,14,22,56.86,120.97,20,26
1262,0,8,3.85,120.97,4,15
1262,9,17,21.74,120.97,15,18
1267,0,10,3.85,177.72,3,18
1269,0,6,3.85,82.35,20,N/A
1269,16,19,83.53,46.25,20,N/A
1270,3,9,6.86,82.35,14,N/A
1270,12,19,38.70,99.81,14,23
1271,0,7,3.85,99.81,8,N/A
1272,0,6,3.85,82.35,2,12
1272,9,12,21.74,46.25,12,13
1275,3,9,6.86,82.35,7,12
1277,0,6,3.85,82.35,2,9
1278,0,45,3.85,148933.96,3,46
1280,0,7,3.85,99.81,2,12
1282,0,8,3.85,120.97,7,19
1282,11,18,31.93,99.81,19,N/A
1283,2,10,5.66,120.97,3,12
1283,11,21,31.93,177.72,12,27
1284,0,8,3.85,120.97,5,10
1284,9,14,21.74,67.94,10,16
1285,0,6,3.85,82.35,10,N/A
1288,0,8,3.85,120.97,16,N/A
1289,3,12,6.86,146.62,9,15
1290,12,20,38.70,120.97,14,30
1292,0,9,3.85,146.62,6,13
1294,2,10,5.66,120.97,20,N/A
1294,11,17,31.93,82.35,20,N/A
1295,0,6,3.85,82.35,22,N/A
1298,6,14,12.21,120.97,8,18
1298,16,19,83.53,46.25,18,23
1299,0,6,3.85,82.35,10,N/A
1302,2,10,5.66,120.97,8,17
1302,11,14,31.93,46.25,17,N/A
1302,15,18,68.92,46.25,17,19
1304,0,8,3.85,120.97,9,N/A
1305,0,7,3.85,99.81,2,20
1305,17,25,101.24,120.97,20,37
1306,0,5,3.85,67.94,7,N/A
1306,6,14,12.21,120.97,7,15
1307,0,8,3.85,120.97,4,21
1307,10,15,26.35,67.94,21,N/A
1307,19,27,148.73,120.97,21,29
1308,0,6,3.85,82.35,3,16
1308,9,15,21.74,82.35,16,N/A
1310,0,7,3.85,99.81,11,N/A
1310,8,18,17.93,177.72,11,40
1311,0,7,3.85,99.81,2,10
1312,0,7,3.85,99.81,4,8
1314,0,3,3.85,46.25,8,N/A
1314,6,15,12.21,146.62,8,19
1317,0,8,3.85,120.97,3,16
1317,9,19,21.74,177.72,16,31
1318,0,8,3.85,120.97,8,9
1319,0,10,3.85,177.72,7,12
1323,0,5,3.85,67.94,4,13
1323,8,18,17.93,177.72,13,21
1324,3,13,6.86,177.72,5,17
1326,0,6,3.85,82.35,14,N/A
1326,8,18,17.93,177.72,14,19
1327,0,6,3.85,82.35,13,N/A
1328,3,14,6.86,215.40,10,21
1328,17,24,101.24,99.81,21,26
1329,0,8,3.85,120.97,6,11
1329,9,18,21.74,146.62,11,28
1329,19,24,148.73,67.94,28,N/A
1330,0,4,3.85,56.05,2,9
1331,0,6,3.85,82.35,4,8
1331,7,16,14.80,146.62,8,18
1331,17,23,101.24,82.35,18,27
1332,0,8,3.85,120.97,2,10
1334,0,7,3.85,99.81,2,11
1335,0,10,3.85,177.72,3,14
1336,3,7,6.86,56.05,7,12
1336,10,20,26.35,177.72,12,39
1338,1,8,4.67,99.81,16,N/A
1338,10,18,26.35,120.97,16,35
1339,0,11,3.85,215.40,9,21
1339,17,21,101.24,56.05,21,30
1340,1,9,4.67,120.97,3,17
1340,12,21,38.70,146.62,17,39
1341,0,8,3.85,120.97,3,10
1343,1,4,4.67,46.25,11,N/A
1343,5,13,10.07,120.97,11,17
1345,0,6,3.85,82.35,17,N/A
1345,12,22,38.70,177.72,17,27
1346,0,10,3.85,177.72,1,13
1347,2,9,5.66,99.81,4,14
1348,3,11,6.86,120.97,5,12
1349,0,12,3.85,261.08,4,13
1350,0,4,3.85,56.05,3,5
1351,0,8,3.85,120.97,2,17
1351,11,19,31.93,120.97,17,21
1352,1,50,4.67,321426.01,8,51
1354,0,3,3.85,46.25,7,N/A
1354,6,13,12.21,99.81,7,14
1356,0,3,3.85,46.25,7,N/A
1357,0,3,3.85,46.25,2,8
1358,0,4,3.85,56.05,8,N/A
1361,0,10,3.85,177.72,1,13
1362,0,7,3.85,99.81,21,N/A
1362,10,16,26.35,82.35,21,N/A
1362,19,26,148.73,99.81,21,27
1363,0,9,3.85,146.62,3,21
1363,15,23,68.92,120.97,21,24
1364,3,9,6.86,82.35,7,13
1365,3,9,6.86,82.35,6,12
1366,4,7,8.31,46.25,9,N/A
1368,0,6,3.85,82.35,1,21
1368,15,19,68.92,56.05,21,N/A
1369,10,20,26.35,177.72,18,33
1370,0,6,3.85,82.35,7,N/A
1372,6,14,12.21,120.97,7,17
1373,0,3,3.85,46.25,4,N/A
1374,0,3,3.85,46.25,7,N/A
1374,4,12,8.31,120.97,7,23
1374,13,21,46.91,120.97,23,N/A
1376,3,16,6.86,316.44,8,23
1376,17,23,101.24,82.35,23,24
1377,0,9,3.85,146.62,4,18
1380,0,8,3.85,120.97,12,N/A
1380,9,17,21.74,120.97,12,19
1380,18,28,122.71,177.72,19,40
1383,0,7,3.85,99.81,2,12
1388,0,11,3.85,215.40,3,25
1388,12,22,38.70,177.72,25,N/A
1389,0,3,3.85,46.25,1,5
1389,4,11,8.31,99.81,5,17
1389,13,22,46.91,146.62,17,25
1391,0,4,3.85,56.05,2,14
1392,0,7,3.85,99.81,1,8
1395,6,12,12.21,82.35,11,20
1395,18,27,122.71,146.62,20,29
1396,4,8,8.31,56.05,8,9
1397,0,8,3.85,120.97,14,N/A
1397,11,19,31.93,120.97,14,27
1398,0,8,3.85,120.97,15,N/A
1398,11,19,31.93,120.97,15,23
1399,0,7,3.85,99.81,3,14
1399,13,23,46.91,177.72,14,35
1401,0,8,3.85,120.97,2,9
1402,0,11,3.85,215.40,1,12
1403,0,7,3.85,99.81,9,N/A
1404,3,13,6.86,177.72,4,16
1406,6,14,12.21,120.97,20,N/A
1406,17,20,101.24,46.25,20,21
1407,0,8,3.85,120.97,4,10
1408,1,11,4.67,177.72,8,25
1408,12,21,38.70,146.62,25,N/A
1409,0,6,3.85,82.35,1,7
1410,2,10,5.66,120.97,6,12
1411,0,6,3.85,82.35,1,22
1411,9,13,21.74,56.05,22,N/A
1411,16,23,83.53,99.81,22,24
1412,0,6,3.85,82.35,4,12
1412,7,17,14.80,177.72,12,24
1412,18,26,122.71,120.97,24,27
1413,0,8,3.85,120.97,3,9
1414,0,4,3.85,56.05,1,9
1414,5,12,10.07,99.81,9,13
1415,0,6,3.85,82.35,1,13
1415,9,15,21.74,82.35,13,17
1417,0,5,3.85,67.94,1,6
1420,2,5,5.66,46.25,5,8
1420,6,13,12.21,99.81,8,14
1421,0,8,3.85,120.97,9,N/A
1423,0,6,3.85,82.35,6,11
1423,9,17,21.74,120.97,11,19
1425,3,10,6.86,99.81,13,N/A
1425,11,14,31.93,46.25,13,20
1425,18,26,122.71,120.97,20,29
1426,0,8,3.85,120.97,8,18
1427,0,7,3.85,99.81,6,25
1427,10,16,26.35,82.35,25,N/A
1429,0,3,3.85,46.25,20,N/A
1429,8,16,17.93,120.97,20,N/A
1430,0,4,3.85,56.05,9,N/A
1430,7,15,14.80,120.97,9,18
1431,0,8,3.85,120.97,7,9
1432,3,11,6.86,120.97,10,12
1433,3,11,6.86,120.97,10,18
1433,14,22,56.86,120.97,18,27
1434,0,8,3.85,120.97,2,18
1434,11,21,31.93,177.72,18,38
1435,1,11,4.67,177.72,2,24
1435,13,21,46.91,120.97,24,N/A
1436,0,4,3.85,56.05,8,N/A
1436,6,9,12.21,46.25,8,15
1436,11,16,31.93,67.94,15,21
1436,17,26,101.24,146.62,21,27
1437,0,11,3.85,215.40,4,16
1439,0,6,3.85,82.35,8,N/A
1440,0,5,3.85,67.94,3,10
1440,7,15,14.80,120.97,10,18
1440,17,50,101.24,14816.03,18,51
