Game Number,Current Step,Result Step,Cost,RTP,Game Crush Point,Redistributed Crush Point
6241,1,26,0.00,Infinity,3,42
6253,0,12,0.00,Infinity,11,16
6290,0,15,0.00,Infinity,15,24
6298,0,0,0.00,0.00,7,N/A
6304,1,20,0.00,Infinity,4,24
6309,9,19,0.00,Infinity,17,41
6319,6,21,0.00,Infinity,9,31
6320,2,17,0.00,Infinity,8,27
6332,3,3,0.00,0.00,5,N/A
6344,0,15,0.00,Infinity,15,16
6356,2,2,0.00,0.00,15,N/A
6363,0,0,0.00,0.00,5,N/A
6364,1,1,0.00,0.00,2,N/A
6367,3,8,0.00,Infinity,15,N/A
6371,0,21,0.00,Infinity,4,30
6382,0,14,0.00,Infinity,15,N/A
6384,1,1,0.00,0.00,43,N/A
6388,0,0,0.00,0.00,13,N/A
6395,0,19,0.00,Infinity,17,21
6427,0,16,0.00,Infinity,11,32
6453,0,21,0.00,Infinity,17,50
6463,1,13,0.00,Infinity,26,N/A
6480,0,15,0.00,Infinity,3,19
6500,6,6,0.00,0.00,7,N/A
6525,4,18,0.00,Infinity,13,48
6540,1,1,0.00,0.00,9,N/A
6545,5,21,0.00,Infinity,6,40
6557,2,11,0.00,Infinity,30,N/A
6561,3,22,0.00,Infinity,5,30
6569,3,22,0.00,Infinity,5,23
6572,1,21,0.00,Infinity,22,N/A
6574,0,5,0.00,Infinity,6,N/A
6592,0,0,0.00,0.00,7,N/A
6593,5,30,0.00,Infinity,11,33
6595,1,17,0.00,Infinity,2,18
6597,3,24,0.00,Infinity,13,32
6603,0,13,0.00,Infinity,1,26
6620,2,17,0.00,Infinity,16,42
6628,3,28,0.00,Infinity,12,30
6630,0,15,0.00,Infinity,5,20
6631,0,10,0.00,Infinity,14,N/A
6632,0,14,0.00,Infinity,13,19
6642,1,18,0.00,Infinity,16,26
6652,1,1,0.00,0.00,4,N/A
6654,0,17,0.00,Infinity,20,N/A
6667,1,1,0.00,0.00,7,N/A
6672,3,18,0.00,Infinity,8,19
6685,2,15,0.00,Infinity,3,23
6693,0,0,0.00,0.00,16,N/A
6700,3,9,0.00,Infinity,4,23
6701,5,35,0.00,Infinity,8,44
6713,0,0,0.00,0.00,2,N/A
6714,0,16,0.00,Infinity,2,17
6754,3,26,0.00,Infinity,18,31
6780,0,15,0.00,Infinity,6,42
6789,2,13,0.00,Infinity,10,21
6795,0,13,0.00,Infinity,35,N/A
6796,3,18,0.00,Infinity,8,20
6803,0,18,0.00,Infinity,2,46
6812,3,19,0.00,Infinity,7,22
6821,1,20,0.00,Infinity,2,29
6823,0,19,0.00,Infinity,4,22
6826,4,11,0.00,Infinity,11,14
6842,1,1,0.00,0.00,41,N/A
6845,0,0,0.00,0.00,15,N/A
6856,0,20,0.00,Infinity,12,22
6871,0,7,0.00,Infinity,12,N/A
6884,2,27,0.00,Infinity,3,43
6903,6,21,0.00,Infinity,9,24
6904,2,2,0.00,0.00,9,N/A
6924,0,15,0.00,Infinity,8,16
6927,0,22,0.00,Infinity,9,36
6934,0,23,0.00,Infinity,49,N/A
6939,3,21,0.00,Infinity,31,N/A
6952,1,1,0.00,0.00,44,N/A
6966,3,26,0.00,Infinity,18,35
6983,3,16,0.00,Infinity,4,37
6986,3,26,0.00,Infinity,26,28
6997,0,22,0.00,Infinity,3,25
7005,0,0,0.00,0.00,9,N/A
7009,6,28,0.00,Infinity,8,31
7014,0,11,0.00,Infinity,3,14
7017,0,15,0.00,Infinity,8,24
7022,1,26,0.00,Infinity,8,33
7023,0,0,0.00,0.00,3,N/A
7034,4,19,0.00,Infinity,10,22
7042,3,15,0.00,Infinity,6,21
7046,3,18,0.00,Infinity,13,21
7048,1,22,0.00,Infinity,7,25
7051,2,2,0.00,0.00,6,N/A
7053,0,18,0.00,Infinity,5,36
7054,3,3,0.00,0.00,17,N/A
7077,7,22,0.00,Infinity,11,29
7078,0,0,0.00,0.00,4,N/A
7089,7,19,0.00,Infinity,24,N/A
7090,5,14,0.00,Infinity,11,23
7092,0,26,0.00,Infinity,15,46
7116,1,17,0.00,Infinity,13,19
7119,0,11,0.00,Infinity,6,19
7122,7,20,0.00,Infinity,18,34
7124,0,15,0.00,Infinity,2,40
7130,1,1,0.00,0.00,3,N/A
7140,1,23,0.00,Infinity,4,27
7147,0,13,0.00,Infinity,2,18
7149,0,25,0.00,Infinity,6,29
7167,1,9,0.00,Infinity,28,N/A
7172,6,17,0.00,Infinity,10,32
7175,7,7,0.00,0.00,53,N/A
7176,0,13,0.00,Infinity,3,14
7177,0,15,0.00,Infinity,3,30
7180,0,0,0.00,0.00,1,N/A
7185,5,25,0.00,Infinity,34,N/A
7193,0,8,0.00,Infinity,23,N/A
7237,3,18,0.00,Infinity,44,N/A
7266,2,27,0.00,Infinity,48,N/A
7274,0,0,0.00,0.00,2,N/A
7281,5,20,0.00,Infinity,13,31
7291,1,1,0.00,0.00,18,N/A
7296,0,11,0.00,Infinity,10,22
7297,3,3,0.00,0.00,5,N/A
7305,0,25,0.00,Infinity,2,45
7310,8,23,0.00,Infinity,10,24
7334,2,2,0.00,0.00,9,N/A
7352,0,18,0.00,Infinity,15,20
7358,2,13,0.00,Infinity,11,14
7368,3,28,0.00,Infinity,6,36
7373,0,20,0.00,Infinity,7,25
7381,1,11,0.00,Infinity,6,18
7391,3,3,0.00,0.00,8,N/A
7392,7,20,0.00,Infinity,61,N/A
7393,7,7,0.00,0.00,11,N/A
7401,0,12,0.00,Infinity,10,14
7419,3,14,0.00,Infinity,15,N/A
7421,0,15,0.00,Infinity,4,30
7422,8,8,0.00,0.00,9,N/A
7430,3,14,0.00,Infinity,7,17
7445,0,14,0.00,Infinity,16,N/A
7454,0,22,0.00,Infinity,5,37
7455,3,9,0.00,Infinity,7,34
7475,0,13,0.00,Infinity,8,29
7490,1,1,0.00,0.00,6,N/A
7491,3,14,0.00,Infinity,5,60
7492,3,28,0.00,Infinity,13,40
7499,2,10,0.00,Infinity,8,15
7500,0,13,0.00,Infinity,4,23
7513,3,17,0.00,Infinity,4,19
7515,0,0,0.00,0.00,4,N/A
7526,1,16,0.00,Infinity,4,33
7535,0,0,0.00,0.00,3,N/A
7536,1,8,0.00,Infinity,16,N/A
7537,3,18,0.00,Infinity,8,25
7540,1,1,0.00,0.00,12,N/A
7551,5,14,0.00,Infinity,9,21
7552,7,22,0.00,Infinity,11,47
7569,0,11,0.00,Infinity,8,12
7576,0,11,0.00,Infinity,2,46
7590,0,7,0.00,Infinity,7,9
7591,3,23,0.00,Infinity,8,27
7598,2,2,0.00,0.00,11,N/A
7603,0,0,0.00,0.00,10,N/A
7609,0,13,0.00,Infinity,14,N/A
7611,0,22,0.00,Infinity,4,30
7614,1,1,0.00,0.00,2,N/A
7631,0,21,0.00,Infinity,21,24
7676,0,0,0.00,0.00,7,N/A
7686,6,13,0.00,Infinity,13,29
7711,2,2,0.00,0.00,5,N/A
7727,4,25,0.00,Infinity,10,28
7733,1,15,0.00,Infinity,7,20
7734,1,6,0.00,Infinity,6,7
7740,0,14,0.00,Infinity,11,20
7744,1,14,0.00,Infinity,4,15
7750,2,27,0.00,Infinity,27,46
7761,6,24,0.00,Infinity,8,33
7767,1,25,0.00,Infinity,11,37
7793,1,1,0.00,0.00,16,N/A
7805,4,13,0.00,Infinity,18,N/A
7815,0,0,0.00,0.00,1,N/A
7816,4,17,0.00,Infinity,6,20
7825,0,0,0.00,0.00,4,N/A
7833,0,16,0.00,Infinity,15,40
7840,5,24,0.00,Infinity,6,49
7843,3,28,0.00,Infinity,4,38
7847,0,0,0.00,0.00,23,N/A
7863,6,20,0.00,Infinity,58,N/A
7875,0,0,0.00,0.00,15,N/A
7876,3,18,0.00,Infinity,23,N/A
7895,0,0,0.00,0.00,2,N/A
7909,0,0,0.00,0.00,6,N/A
7912,0,15,0.00,Infinity,9,22
7937,1,1,0.00,0.00,5,N/A
7949,0,14,0.00,Infinity,16,N/A
7954,0,15,0.00,Infinity,22,N/A
7957,1,16,0.00,Infinity,4,34
7964,7,7,0.00,0.00,11,N/A
7970,3,3,0.00,0.00,12,N/A
7977,2,11,0.00,Infinity,7,35
7998,0,0,0.00,0.00,2,N/A
8003,3,3,0.00,0.00,23,N/A
8076,3,18,0.00,Infinity,11,19
8079,3,17,0.00,Infinity,7,30
8087,0,25,0.00,Infinity,3,49
8118,2,2,0.00,0.00,6,N/A
8149,3,32,0.00,Infinity,18,37
8167,1,26,0.00,Infinity,17,35
8169,5,30,0.00,Infinity,8,36
8182,0,15,0.00,Infinity,4,30
8196,3,20,0.00,Infinity,12,21
8197,0,0,0.00,0.00,2,N/A
8205,0,0,0.00,0.00,24,N/A
8206,0,15,0.00,Infinity,1,53
8209,1,1,0.00,0.00,4,N/A
8210,3,13,0.00,Infinity,30,N/A
8216,1,15,0.00,Infinity,2,45
8220,0,15,0.00,Infinity,11,28
8229,3,3,0.00,0.00,20,N/A
8230,2,17,0.00,Infinity,4,20
8234,0,0,0.00,0.00,27,N/A
8238,0,16,0.00,Infinity,2,18
8248,1,6,0.00,Infinity,2,10
8253,3,10,0.00,Infinity,20,N/A
8255,6,26,0.00,Infinity,10,34
8260,6,21,0.00,Infinity,12,33
8271,0,33,0.00,Infinity,7,47
8275,0,0,0.00,0.00,27,N/A
8281,0,22,0.00,Infinity,15,33
8286,5,5,0.00,0.00,6,N/A
8291,6,21,0.00,Infinity,29,N/A
8302,1,12,0.00,Infinity,3,28
8303,0,0,0.00,0.00,10,N/A
8338,1,1,0.00,0.00,7,N/A
8361,0,12,0.00,Infinity,22,N/A
8369,3,28,0.00,Infinity,14,35
8377,2,22,0.00,Infinity,5,24
8387,0,14,0.00,Infinity,30,N/A
8396,1,16,0.00,Infinity,2,20
8414,0,25,0.00,Infinity,7,31
8425,5,24,0.00,Infinity,18,42
8426,2,14,0.00,Infinity,13,48
8463,3,20,0.00,Infinity,6,27
8470,0,0,0.00,0.00,9,N/A
8487,0,13,0.00,Infinity,5,27
8488,2,12,0.00,Infinity,11,15
8493,2,18,0.00,Infinity,5,25
8495,4,17,0.00,Infinity,9,21
8498,0,15,0.00,Infinity,5,21
8500,3,28,0.00,Infinity,4,33
8501,1,16,0.00,Infinity,3,21
8506,1,11,0.00,Infinity,5,30
8516,0,0,0.00,0.00,6,N/A
8522,0,15,0.00,Infinity,3,18
8527,1,26,0.00,Infinity,2,32
8530,0,12,0.00,Infinity,1,20
8534,0,15,0.00,Infinity,14,22
8538,0,0,0.00,0.00,9,N/A
8543,1,1,0.00,0.00,33,N/A
8546,1,21,0.00,Infinity,31,N/A
8548,3,17,0.00,Infinity,7,23
8552,3,16,0.00,Infinity,5,18
8555,0,11,0.00,Infinity,7,39
8556,0,13,0.00,Infinity,7,16
8567,0,22,0.00,Infinity,15,37
8575,0,0,0.00,0.00,3,N/A
8582,0,6,0.00,Infinity,7,N/A
8613,0,25,0.00,Infinity,31,N/A
8614,0,12,0.00,Infinity,2,18
8643,3,3,0.00,0.00,19,N/A
8644,5,5,0.00,0.00,12,N/A
8645,3,8,0.00,Infinity,11,N/A
8662,0,18,0.00,Infinity,12,20
8705,0,0,0.00,0.00,7,N/A
8712,0,18,0.00,Infinity,13,23
8733,2,29,0.00,Infinity,30,N/A
8752,5,30,0.00,Infinity,7,40
8753,1,1,0.00,0.00,14,N/A
8766,6,25,0.00,Infinity,21,28
8771,0,13,0.00,Infinity,5,20
8772,0,0,0.00,0.00,22,N/A
8781,3,18,0.00,Infinity,8,30
8784,1,17,0.00,Infinity,13,27
8786,0,20,0.00,Infinity,9,27
8798,2,2,0.00,0.00,5,N/A
8808,0,15,0.00,Infinity,7,25
8830,0,0,0.00,0.00,3,N/A
8832,0,15,0.00,Infinity,23,N/A
8867,6,35,0.00,Infinity,51,N/A
8870,0,15,0.00,Infinity,1,29
8872,0,0,0.00,0.00,9,N/A
8902,0,17,0.00,Infinity,2,25
8910,5,5,0.00,0.00,16,N/A
8911,1,12,0.00,Infinity,5,19
8914,0,0,0.00,0.00,7,N/A
8939,1,1,0.00,0.00,4,N/A
8954,1,16,0.00,Infinity,6,17
8965,1,16,0.00,Infinity,32,N/A
8973,3,16,0.00,Infinity,9,18
8977,0,17,0.00,Infinity,6,18
8979,0,15,0.00,Infinity,6,17
8988,0,15,0.00,Infinity,30,N/A
8993,9,24,0.00,Infinity,16,45
9002,0,25,0.00,Infinity,18,49
9011,3,32,0.00,Infinity,24,42
9013,2,24,0.00,Infinity,9,33
9018,1,25,0.00,Infinity,2,63
9025,0,21,0.00,Infinity,10,65
9030,6,14,0.00,Infinity,8,29
9048,2,16,0.00,Infinity,7,18
9056,1,18,0.00,Infinity,12,29
9066,0,15,0.00,Infinity,8,21
9076,0,0,0.00,0.00,26,N/A
9084,1,11,0.00,Infinity,9,12
9091,0,15,0.00,Infinity,16,N/A
9114,0,18,0.00,Infinity,9,24
9118,0,17,0.00,Infinity,7,53
9123,2,2,0.00,0.00,4,N/A
9131,0,20,0.00,Infinity,9,22
9132,0,19,0.00,Infinity,63,N/A
9138,0,15,0.00,Infinity,7,45
9155,6,6,0.00,0.00,7,N/A
9157,0,15,0.00,Infinity,13,21
9160,1,15,0.00,Infinity,5,20
9161,1,1,0.00,0.00,17,N/A
9175,0,0,0.00,0.00,5,N/A
9186,6,22,0.00,Infinity,26,N/A
9188,0,25,0.00,Infinity,21,35
9206,6,14,0.00,Infinity,13,49
9212,0,15,0.00,Infinity,4,16
9221,0,14,0.00,Infinity,3,55
9271,1,31,0.00,Infinity,19,33
9279,6,20,0.00,Infinity,31,N/A
9282,0,22,0.00,Infinity,9,23
9299,0,13,0.00,Infinity,13,15
9307,0,12,0.00,Infinity,16,N/A
9331,0,14,0.00,Infinity,16,N/A
9333,0,20,0.00,Infinity,14,23
9335,0,11,0.00,Infinity,2,30
9338,2,15,0.00,Infinity,3,27
9348,6,21,0.00,Infinity,27,N/A
9349,0,0,0.00,0.00,1,N/A
9350,0,15,0.00,Infinity,6,21
9353,0,12,0.00,Infinity,2,17
9361,2,8,0.00,Infinity,9,N/A
9368,0,13,0.00,Infinity,3,31
9372,6,22,0.00,Infinity,10,61
9376,1,21,0.00,Infinity,23,N/A
9390,0,25,0.00,Infinity,30,N/A
9399,0,20,0.00,Infinity,5,37
9405,1,16,0.00,Infinity,9,25
9409,2,13,0.00,Infinity,6,14
9424,4,19,0.00,Infinity,6,21
9449,0,6,0.00,Infinity,10,N/A
9469,0,14,0.00,Infinity,14,29
9471,0,18,0.00,Infinity,10,33
9472,0,0,0.00,0.00,2,N/A
9473,2,2,0.00,0.00,18,N/A
9483,3,14,0.00,Infinity,20,N/A
9484,0,0,0.00,0.00,5,N/A
9493,0,0,0.00,0.00,42,N/A
9494,1,16,0.00,Infinity,5,25
9495,5,20,0.00,Infinity,19,26
9504,0,24,0.00,Infinity,2,29
9527,0,0,0.00,0.00,2,N/A
9530,2,18,0.00,Infinity,3,29
9561,3,3,0.00,0.00,8,N/A
9582,0,0,0.00,0.00,4,N/A
9596,0,100,0.00,Infinity,16,101
9601,1,13,0.00,Infinity,6,20
9609,0,0,0.00,0.00,14,N/A
9618,2,2,0.00,0.00,24,N/A
9619,0,14,0.00,Infinity,13,18
9620,3,13,0.00,Infinity,16,N/A
9623,0,0,0.00,0.00,5,N/A
9632,1,12,0.00,Infinity,5,29
9662,1,21,0.00,Infinity,4,22
9663,0,25,0.00,Infinity,14,42
9674,8,36,0.00,Infinity,12,37
9686,3,18,0.00,Infinity,5,21
9704,9,14,0.00,Infinity,30,N/A
9709,3,3,0.00,0.00,29,N/A
9713,7,31,0.00,Infinity,33,N/A
9721,3,27,0.00,Infinity,6,37
9737,3,18,0.00,Infinity,24,N/A
9758,0,0,0.00,0.00,10,N/A
9766,0,0,0.00,0.00,7,N/A
9772,0,15,0.00,Infinity,36,N/A
9773,0,26,0.00,Infinity,2,28
9780,0,0,0.00,0.00,6,N/A
9791,3,18,0.00,Infinity,10,36
9794,0,21,0.00,Infinity,1,31
9802,0,11,0.00,Infinity,2,15
9841,2,18,0.00,Infinity,8,62
9846,0,8,0.00,Infinity,5,15
9857,0,25,0.00,Infinity,3,62
9871,0,21,0.00,Infinity,4,25
9878,1,1,0.00,0.00,5,N/A
9889,0,0,0.00,0.00,12,N/A
9893,7,7,0.00,0.00,11,N/A
9898,1,18,0.00,Infinity,3,25
9908,0,15,0.00,Infinity,3,20
9912,2,2,0.00,0.00,15,N/A
9923,0,16,0.00,Infinity,5,20
9935,3,18,0.00,Infinity,13,20
9939,0,15,0.00,Infinity,2,20
9941,5,20,0.00,Infinity,6,37
9959,0,15,0.00,Infinity,9,18
9970,0,7,0.00,Infinity,4,29
9979,1,26,0.00,Infinity,10,29
9985,0,11,0.00,Infinity,7,20
9999,0,0,0.00,0.00,9,N/A
10002,0,0,0.00,0.00,41,N/A
10024,3,3,0.00,0.00,4,N/A
10037,0,15,0.00,Infinity,2,20
10045,0,14,0.00,Infinity,4,26
10061,0,24,0.00,Infinity,13,29
10097,0,15,0.00,Infinity,36,N/A
10100,0,15,0.00,Infinity,12,32
10117,1,26,0.00,Infinity,10,31
10118,4,18,0.00,Infinity,16,21
10132,0,15,0.00,Infinity,8,20
10141,2,2,0.00,0.00,3,N/A
10144,7,7,0.00,0.00,29,N/A
10148,3,3,0.00,0.00,31,N/A
10180,0,24,0.00,Infinity,1,43
10181,0,0,0.00,0.00,2,N/A
10184,0,12,0.00,Infinity,2,16
10187,0,20,0.00,Infinity,7,23
10199,0,9,0.00,Infinity,29,N/A
10204,0,6,0.00,Infinity,19,N/A
10220,0,15,0.00,Infinity,27,N/A
10221,6,17,0.00,Infinity,7,36
10229,6,28,0.00,Infinity,15,38
10239,5,26,0.00,Infinity,11,45
10241,8,18,0.00,Infinity,16,20
10243,6,15,0.00,Infinity,9,20
10245,6,21,0.00,Infinity,42,N/A
10247,4,24,0.00,Infinity,8,31
10278,3,21,0.00,Infinity,20,41
10303,5,5,0.00,0.00,14,N/A
10316,0,0,0.00,0.00,4,N/A
10321,0,11,0.00,Infinity,6,21
10329,0,15,0.00,Infinity,12,18
10330,3,18,0.00,Infinity,25,N/A
10386,1,1,0.00,0.00,5,N/A
10396,3,18,0.00,Infinity,8,41
10401,0,21,0.00,Infinity,10,28
10432,0,15,0.00,Infinity,4,21
10445,0,0,0.00,0.00,15,N/A
10452,0,15,0.00,Infinity,5,18
10453,0,15,0.00,Infinity,3,32
10465,3,13,0.00,Infinity,4,31
10471,2,19,0.00,Infinity,20,N/A
10482,1,1,0.00,0.00,5,N/A
10502,5,11,0.00,Infinity,19,N/A
10544,2,17,0.00,Infinity,36,N/A
10573,0,15,0.00,Infinity,9,18
10582,0,8,0.00,Infinity,43,N/A
10589,2,2,0.00,0.00,7,N/A
10598,1,15,0.00,Infinity,5,19
10605,4,15,0.00,Infinity,55,N/A
10607,0,25,0.00,Infinity,32,N/A
10609,0,0,0.00,0.00,21,N/A
10616,0,23,0.00,Infinity,13,27
10629,3,22,0.00,Infinity,27,N/A
10635,1,1,0.00,0.00,20,N/A
10638,1,12,0.00,Infinity,12,14
10648,0,0,0.00,0.00,2,N/A
10661,3,3,0.00,0.00,7,N/A
10667,0,7,0.00,Infinity,1,36
10668,1,16,0.00,Infinity,20,N/A
10674,6,20,0.00,Infinity,11,21
10704,2,32,0.00,Infinity,4,52
10708,0,0,0.00,0.00,3,N/A
10725,7,22,0.00,Infinity,26,N/A
10726,1,14,0.00,Infinity,19,N/A
10737,4,4,0.00,0.00,62,N/A
10741,0,15,0.00,Infinity,1,16
10749,0,0,0.00,0.00,16,N/A
10759,1,1,0.00,0.00,7,N/A
10792,4,10,0.00,Infinity,18,N/A
10794,6,6,0.00,0.00,15,N/A
10811,0,15,0.00,Infinity,5,43
10868,0,0,0.00,0.00,2,N/A
10873,1,16,0.00,Infinity,29,N/A
10879,5,5,0.00,0.00,9,N/A
10893,0,12,0.00,Infinity,2,13
10894,0,15,0.00,Infinity,7,21
10901,0,0,0.00,0.00,2,N/A
10907,0,0,0.00,0.00,15,N/A
10920,0,0,0.00,0.00,6,N/A
10947,4,4,0.00,0.00,12,N/A
10948,0,16,0.00,Infinity,8,29
10949,0,11,0.00,Infinity,3,12
10950,0,8,0.00,Infinity,10,N/A
10991,2,2,0.00,0.00,21,N/A
10992,2,2,0.00,0.00,7,N/A
10995,5,5,0.00,0.00,8,N/A
10997,1,10,0.00,Infinity,3,52
11008,3,18,0.00,Infinity,19,N/A
11031,3,15,0.00,Infinity,31,N/A
11032,0,21,0.00,Infinity,8,24
11063,4,14,0.00,Infinity,9,20
11067,3,3,0.00,0.00,20,N/A
11080,0,5,0.00,Infinity,4,17
11085,1,14,0.00,Infinity,2,41
11096,0,12,0.00,Infinity,3,16
11113,1,1,0.00,0.00,2,N/A
11145,1,1,0.00,0.00,21,N/A
11148,0,25,0.00,Infinity,11,35
11152,3,25,0.00,Infinity,4,34
11159,0,12,0.00,Infinity,3,17
11166,6,6,0.00,0.00,25,N/A
11167,6,21,0.00,Infinity,15,32
11202,3,13,0.00,Infinity,16,N/A
11236,0,18,0.00,Infinity,4,36
11271,0,13,0.00,Infinity,5,15
11295,0,0,0.00,0.00,16,N/A
11302,1,8,0.00,Infinity,19,N/A
11303,1,16,0.00,Infinity,19,N/A
11307,6,18,0.00,Infinity,9,24
11316,0,0,0.00,0.00,6,N/A
11319,5,5,0.00,0.00,12,N/A
11329,3,3,0.00,0.00,43,N/A
11332,0,0,0.00,0.00,27,N/A
11333,0,17,0.00,Infinity,5,35
11334,5,19,0.00,Infinity,35,N/A
11354,3,3,0.00,0.00,8,N/A
11384,7,22,0.00,Infinity,10,30
11387,2,22,0.00,Infinity,8,29
11390,1,15,0.00,Infinity,4,22
11391,4,19,0.00,Infinity,8,61
11399,3,15,0.00,Infinity,8,16
11400,0,22,0.00,Infinity,3,35
11405,6,17,0.00,Infinity,8,31
11409,0,16,0.00,Infinity,5,17
11412,1,12,0.00,Infinity,4,23
11422,3,18,0.00,Infinity,17,31
11456,1,16,0.00,Infinity,2,23
11462,7,26,0.00,Infinity,16,31
11468,0,0,0.00,0.00,46,N/A
11469,0,15,0.00,Infinity,17,N/A
11470,0,14,0.00,Infinity,9,21
11471,0,0,0.00,0.00,3,N/A
11506,3,13,0.00,Infinity,10,14
11515,0,0,0.00,0.00,20,N/A
11517,3,19,0.00,Infinity,7,55
11520,0,12,0.00,Infinity,4,16
11524,1,25,0.00,Infinity,9,32
11540,2,15,0.00,Infinity,7,25
11566,3,14,0.00,Infinity,5,23
11570,0,15,0.00,Infinity,7,29
11595,0,7,0.00,Infinity,23,N/A
11607,0,14,0.00,Infinity,2,17
11610,0,16,0.00,Infinity,1,20
11629,2,16,0.00,Infinity,6,17
11638,0,21,0.00,Infinity,17,22
11668,6,21,0.00,Infinity,9,34
11685,0,0,0.00,0.00,13,N/A
11736,3,22,0.00,Infinity,8,56
11745,6,12,0.00,Infinity,19,N/A
11746,5,5,0.00,0.00,8,N/A
11760,3,26,0.00,Infinity,7,27
11764,0,15,0.00,Infinity,17,N/A
11771,0,21,0.00,Infinity,4,38
11775,0,9,0.00,Infinity,5,37
11780,0,17,0.00,Infinity,8,61
11792,0,19,0.00,Infinity,6,22
11796,0,12,0.00,Infinity,10,14
11799,1,18,0.00,Infinity,30,N/A
11808,1,1,0.00,0.00,7,N/A
11820,4,20,0.00,Infinity,19,21
11838,3,13,0.00,Infinity,66,N/A
11840,0,21,0.00,Infinity,6,35
11842,2,2,0.00,0.00,18,N/A
11852,3,15,0.00,Infinity,4,18
11854,0,12,0.00,Infinity,6,19
11864,0,18,0.00,Infinity,16,20
11866,1,14,0.00,Infinity,18,N/A
11874,0,13,0.00,Infinity,3,15
11899,5,18,0.00,Infinity,15,20
11919,3,20,0.00,Infinity,25,N/A
11935,2,21,0.00,Infinity,10,31
11937,0,15,0.00,Infinity,2,20
11941,0,15,0.00,Infinity,3,19
11958,0,7,0.00,Infinity,13,N/A
11969,2,21,0.00,Infinity,4,44
11991,1,22,0.00,Infinity,6,24
11999,3,12,0.00,Infinity,6,27
12001,0,0,0.00,0.00,18,N/A
12015,0,13,0.00,Infinity,1,27
12019,0,16,0.00,Infinity,3,24
12020,5,16,0.00,Infinity,9,18
12022,1,22,0.00,Infinity,50,N/A
12024,3,10,0.00,Infinity,8,31
12029,1,16,0.00,Infinity,21,N/A
12040,3,3,0.00,0.00,15,N/A
12047,0,18,0.00,Infinity,26,N/A
12051,0,22,0.00,Infinity,6,23
12059,2,2,0.00,0.00,8,N/A
12060,3,34,0.00,Infinity,14,38
12068,0,0,0.00,0.00,11,N/A
12085,1,1,0.00,0.00,13,N/A
12107,0,15,0.00,Infinity,4,27
12111,0,0,0.00,0.00,4,N/A
12112,8,30,0.00,Infinity,9,35
12120,0,8,0.00,Infinity,3,14
12122,0,0,0.00,0.00,3,N/A
12123,0,11,0.00,Infinity,23,N/A
12139,0,0,0.00,0.00,6,N/A
12141,6,6,0.00,0.00,29,N/A
12147,0,0,0.00,0.00,5,N/A
12148,0,12,0.00,Infinity,8,26
12152,0,0,0.00,0.00,16,N/A
12157,0,25,0.00,Infinity,3,29
12166,1,13,0.00,Infinity,19,N/A
12170,3,28,0.00,Infinity,9,36
12172,0,25,0.00,Infinity,2,64
12175,0,14,0.00,Infinity,1,19
12179,3,17,0.00,Infinity,14,40
12195,3,23,0.00,Infinity,10,41
12203,3,3,0.00,0.00,16,N/A
12212,0,28,0.00,Infinity,1,36
12226,1,21,0.00,Infinity,12,25
12245,0,25,0.00,Infinity,13,35
12247,0,15,0.00,Infinity,11,49
12267,5,5,0.00,0.00,20,N/A
12269,0,21,0.00,Infinity,11,29
12275,3,18,0.00,Infinity,4,39
12287,4,15,0.00,Infinity,11,26
12295,0,18,0.00,Infinity,7,27
12296,0,19,0.00,Infinity,8,24
12303,0,25,0.00,Infinity,5,27
12305,5,38,0.00,Infinity,6,54
12313,0,0,0.00,0.00,19,N/A
12314,0,0,0.00,0.00,27,N/A
12334,1,1,0.00,0.00,6,N/A
12336,0,0,0.00,0.00,8,N/A
12338,5,29,0.00,Infinity,8,44
12341,4,19,0.00,Infinity,14,20
12359,2,17,0.00,Infinity,7,26
12372,0,0,0.00,0.00,21,N/A
12400,5,19,0.00,Infinity,6,21
12405,2,17,0.00,Infinity,5,26
12406,1,1,0.00,0.00,18,N/A
12440,0,14,0.00,Infinity,15,N/A
12441,0,27,0.00,Infinity,10,31
12461,0,0,0.00,0.00,38,N/A
12466,7,24,0.00,Infinity,8,47
12480,0,0,0.00,0.00,24,N/A
12488,0,15,0.00,Infinity,2,59
12492,0,25,0.00,Infinity,4,35
12522,3,18,0.00,Infinity,30,N/A
12531,2,17,0.00,Infinity,35,N/A
12549,1,1,0.00,0.00,2,N/A
12557,0,6,0.00,Infinity,8,N/A
12569,1,17,0.00,Infinity,10,19
12571,8,8,0.00,0.00,15,N/A
12579,0,0,0.00,0.00,4,N/A
12584,0,0,0.00,0.00,4,N/A
12596,3,3,0.00,0.00,4,N/A
12597,0,11,0.00,Infinity,3,44
12600,1,16,0.00,Infinity,3,24
12602,3,26,0.00,Infinity,8,28
12607,6,14,0.00,Infinity,17,N/A
12610,0,9,0.00,Infinity,6,12
12618,0,14,0.00,Infinity,23,N/A
12624,0,0,0.00,0.00,8,N/A
12637,1,22,0.00,Infinity,5,23
12651,2,2,0.00,0.00,7,N/A
12655,1,16,0.00,Infinity,27,N/A
12661,0,0,0.00,0.00,15,N/A
12684,0,15,0.00,Infinity,5,24
12688,6,18,0.00,Infinity,8,28
12726,3,14,0.00,Infinity,9,38
12735,7,30,0.00,Infinity,19,36
12767,0,22,0.00,Infinity,15,37
12776,4,4,0.00,0.00,10,N/A
12794,0,15,0.00,Infinity,7,51
12798,4,27,0.00,Infinity,15,45
